model,outcome,term,coefficient,std_error_two_way_clustered,t_value,p_value,ci_low,ci_high,n,r_squared
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-09],-1.0116006019671546,5.445684041717703,-0.18576189771892657,0.8578997499824317,-13.888597153524648,11.865395949590338,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-10],23.92200195324464,3.8468266392308483,6.218632706055012,0.0004372555623488716,14.825702390446208,33.01830151604307,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_temperature_absolute_error,0.4948109208644925,1.8567849670713426,0.26648800460989547,0.7975427453085632,-3.895787842265314,4.885409683994299,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_wind_speed_absolute_error,-1.2353410279832,1.262436718302396,-0.9785369912595449,0.36040812635513886,-4.220529508182254,1.7498474522158538,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_shortwave_radiation_absolute_error,-2.334576922467644,2.4269239220091707,-0.9619489516321237,0.3681187090698436,-8.073340085221204,3.4041862402859167,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_precipitation_absolute_error,-0.35324666852078623,0.7003466513568274,-0.5043883166092368,0.6294742705034742,-2.009303344840937,1.3028100077993645,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_load_forecast_error_mw,-1.156045119724614,1.9954418218054293,-0.5793429340268369,0.5805152328248524,-5.87451524420822,3.5624250047589916,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_solar_forecast_error_mw,-8.278132333648301,1.5931975120967572,-5.195923462592979,0.0012586370288452207,-12.045445808329582,-4.510818858967021,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_wind_onshore_forecast_error_mw,0.49163710532305327,1.501114078184348,0.32751481880558087,0.7528557570387747,-3.057933648359003,4.04120785900511,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_actual_residual_load,39.99479144495838,2.414265698858911,16.56602728683164,7.131920215535233e-07,34.285960223648,45.703622666268764,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,high_renewable_regime,-3.9208631198691863,3.2014809284650383,-1.2247029445054538,0.2602975610732267,-11.4911625643294,3.6494363245910275,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_temperature_absolute_error:high_renewable_regime,1.889198865274771,1.943990537666288,0.9718148461477117,0.3635177028722281,-2.70760830495783,6.486006035507373,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_wind_speed_absolute_error:high_renewable_regime,1.8469120775637493,1.452743429665888,1.2713270904198926,0.24422377333094367,-1.5882802675662862,5.282104422693784,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_shortwave_radiation_absolute_error:high_renewable_regime,1.0376160019740719,2.4461359824187654,0.4241857400536114,0.6841620524762031,-4.746576464747081,6.821808468695226,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,z_precipitation_absolute_error:high_renewable_regime,-0.2300342992787019,0.4692965349583847,-0.49016833098735835,0.639003728521881,-1.3397442670297592,0.8796756684723555,1576,0.9268353467461411
price_volatility_vintage_panel,price_volatility_24h,Intercept,37.906325231044356,2.3042069524590896,16.45092043081897,7.480516360572894e-07,32.45774159057089,43.35490887151782,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.1],-0.048543113575811404,1.7019581403707378,-0.028521919796004647,0.9780420118106932,-4.073034607492215,3.9759483803405917,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.2],0.011849602637853153,1.8044767252987601,0.006566780536275003,0.9949437327993604,-4.255059823438326,4.278759028714032,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.3],-0.8356100076849552,1.7529921133255968,-0.4766764216067816,0.6481134036807383,-4.980777671705548,3.3095576563356377,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.4],-1.247320357117763,1.8341558337926043,-0.6800514624423143,0.5183227385546127,-5.584409722904139,3.089769008668613,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.5],-0.7794071248778668,2.129998323365535,-0.3659191260049225,0.725233676100638,-5.8160528161599805,4.257238566404246,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.6],-0.5851396914256639,2.2150216002194147,-0.26416884213124664,0.7992583948744398,-5.82283348510635,4.652554102255022,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.7],0.32507573788261984,2.2694509289379283,0.14323981793902493,0.8901369376646522,-5.041322966483778,5.691474442249018,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.8],0.718339914471576,2.565272280258787,0.2800248223159801,0.7875528267103767,-5.347565131367074,6.784244960310226,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.9],2.0421145718708367,2.903186989192123,0.7034044239909951,0.5045202847031438,-4.822831789681497,8.907060933423171,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.10],2.4037427146767123,3.000412980605034,0.8011372868384262,0.44938587317557455,-4.691106584055742,9.498592013409166,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.11],1.905890875205896,2.960372608342943,0.6438010099926951,0.5402163440141639,-5.094277988232815,8.906059738644608,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.12],0.2898635173579715,2.780864175595682,0.10423505034936865,0.9199065051328877,-6.285835352641154,6.865562387357096,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.13],-0.4745287744841279,2.6195374651279737,-0.18114983305304452,0.8613834736764729,-6.668750592481622,5.719693043513367,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.14],-0.8327283970226615,2.518907553702689,-0.33059109128422975,0.7506281386899164,-6.788998286028294,5.123541491982971,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.15],-1.9193044294208834,2.592818900062205,-0.7402385216240274,0.48323855922449654,-8.050346880496102,4.211738021654335,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.16],-3.2939176319241312,2.7958468172006805,-1.178146675153734,0.2772332894467167,-9.905044819615359,3.3172095557670964,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.17],-4.694442900228358,2.4528639408295483,-1.9138619236420904,0.09720373047143406,-10.494544460571356,1.1056586601146403,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.18],-5.337341015819284,2.2685763106816963,-2.352727122595862,0.050882874614899785,-10.70167157664611,0.02698954500754258,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.19],-4.6364321235072525,2.0003401733330417,-2.3178218311647742,0.05356602926651713,-9.366485008805878,0.0936207617913718,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.20],-3.2467807108668945,2.037274989729182,-1.5936880034533254,0.15503466291903434,-8.06417055874396,1.5706091370101705,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.21],-1.6249880675378534,2.075508874437974,-0.7829347720702389,0.45932882656066487,-6.53278668642993,3.282810551354223,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.22],-1.6806546614619489,2.478489932253976,-0.6780962228616101,0.519489150981325,-7.541352062598258,4.18004273967436,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(hour_utc)[T.23],-1.001271026404001,2.7218006641644887,-0.3678708141954845,0.7238411536914706,-7.437306884888699,5.434764832080697,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-02],2.2412137802654075,1.4802788400709128,1.5140483803430185,0.1737830865878423,-1.2590894640859096,5.741517024616725,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-03],5.955653721489953,2.368746568794967,2.514263788261538,0.04014581542051348,0.35445813904017864,11.556849303939728,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-04],6.2256209826596,2.3207766948742634,2.6825592468287414,0.03142254144471849,0.7378561274285689,11.71338583789063,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-05],12.647908816358765,1.5261132612679404,8.287660645744278,7.269347867916844e-05,9.039224388087238,16.25659324463029,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-06],1.4900394939820345,2.1230383004622504,0.7018429642355521,0.5054357111038386,-3.5301483583513313,6.5102273463154,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-07],2.635063101580456,2.1987932416115963,1.1984133167742037,0.26975054628550704,-2.564256721772637,7.83438292493355,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-08],9.77225918355216,2.1966264530161,4.448757853268252,0.002976094583318165,4.578063001060052,14.966455366044269,1566,0.5112009137583776
price_volatility_vintage_panel,price_volatility_24h,C(valid_date)[T.2024-06-09],6.740306687847026,2.0830877566850794,3.23572862747425,0.014337563937619946,1.8145868601934776,11.666026515500574,1566,0.5112009137583776
